gene_ID,pmid,host_db,has_summary,has_PD
TcCLB.507891.47,7818488,TriTrypDB,,
TcCLB.507891.56,7818488,TriTrypDB,,
TcCLB.507895.124,1694571,TriTrypDB,,
TcCLB.507897.20,24789335,TriTrypDB,,
TcCLB.507897.30,16164760,TriTrypDB,,
TcCLB.507897.4,18364711,TriTrypDB,,
TcCLB.507913.20,20382188,TriTrypDB,,
TcCLB.507937.20,19336417,TriTrypDB,,
TcCLB.507937.50,19336417,TriTrypDB,,
TcCLB.507949.210,22039427,TriTrypDB,,
TcCLB.507949.219,19336417,TriTrypDB,,
TcCLB.507951.114,21854779,TriTrypDB,,
TcCLB.507951.160,19122194,TriTrypDB,,
TcCLB.507951.299,21247153,TriTrypDB,,
TcCLB.507969.30,18364711,TriTrypDB,,
TcCLB.507991.123,19122194,TriTrypDB,,
TcCLB.507991.20,16164760,TriTrypDB,,
TcCLB.508045.120,22039427,TriTrypDB,,
TcCLB.508061.20,22039427,TriTrypDB,,
TcCLB.508065.70,19444208,TriTrypDB,,
TcCLB.508111.30,9480915,TriTrypDB,,
TcCLB.508117.20,19336417,TriTrypDB,,
TcCLB.508119.20,19336417,TriTrypDB,,
TcCLB.508139.130,22039427,TriTrypDB,,
TcCLB.508139.240,22039427,TriTrypDB,,
TcCLB.508139.250,22039427,TriTrypDB,,
TcCLB.508153.1040,15657034,TriTrypDB,,
TcCLB.508153.1090,33168716,TriTrypDB,,
TcCLB.508153.210,18039372,TriTrypDB,,
TcCLB.508153.330,18637903,TriTrypDB,,
TcCLB.508153.340,31838765,TriTrypDB,,
TcCLB.508153.380,22532828,TriTrypDB,,
TcCLB.508153.400,16164760,TriTrypDB,,
TcCLB.508153.510,16164760,TriTrypDB,,
TcCLB.508153.570,16164760,TriTrypDB,,
TcCLB.508153.840,18039372,TriTrypDB,,
TcCLB.508171.10,22039427,TriTrypDB,,
TcCLB.508173.120,26565791,TriTrypDB,,
TcCLB.508175.80,16164760,TriTrypDB,,
TcCLB.508219.10,19336417,TriTrypDB,,
TcCLB.508219.110,19336417,TriTrypDB,,
TcCLB.508219.20,22039427,TriTrypDB,,
TcCLB.508219.70,19336417,TriTrypDB,,
TcCLB.508221.1010,19336417,TriTrypDB,,
TcCLB.508221.104,19336417,TriTrypDB,,
TcCLB.508221.150,19336417,TriTrypDB,,
TcCLB.508221.170,19336417,TriTrypDB,,
TcCLB.508221.180,22039427,TriTrypDB,,
TcCLB.508221.210,19336417,TriTrypDB,,
TcCLB.508221.30,19336417,TriTrypDB,,
TcCLB.508221.320,19336417,TriTrypDB,,
TcCLB.508221.329,19336417,TriTrypDB,,
TcCLB.508221.360,19336417,TriTrypDB,,
TcCLB.508221.381,19336417,TriTrypDB,,
TcCLB.508221.400,22039427,TriTrypDB,,
TcCLB.508221.420,19336417,TriTrypDB,,
TcCLB.508221.460,19336417,TriTrypDB,,
TcCLB.508221.490,19336417,TriTrypDB,,
TcCLB.508221.509,19336417,TriTrypDB,,
TcCLB.508221.550,19336417,TriTrypDB,,
TcCLB.508221.580,19336417,TriTrypDB,,
TcCLB.508221.590,22039427,TriTrypDB,,
TcCLB.508221.600,19336417,TriTrypDB,,
TcCLB.508221.650,22039427,TriTrypDB,,
TcCLB.508221.660,19336417,TriTrypDB,,
TcCLB.508221.750,22039427,TriTrypDB,,
TcCLB.508221.790,22039427,TriTrypDB,,
TcCLB.508221.810,19336417,TriTrypDB,,
TcCLB.508221.820,19336417,TriTrypDB,,
TcCLB.508221.860,19336417,TriTrypDB,,
TcCLB.508221.870,22039427,TriTrypDB,,
TcCLB.508221.894,19336417,TriTrypDB,,
TcCLB.508221.920,19336417,TriTrypDB,,
TcCLB.508221.960,19336417,TriTrypDB,,
TcCLB.508221.970,19336417,TriTrypDB,,
TcCLB.508231.74,21743004,TriTrypDB,,
TcCLB.508243.10,19336417,TriTrypDB,,
TcCLB.508243.50,19336417,TriTrypDB,,
TcCLB.508245.40,19336417,TriTrypDB,,
TcCLB.508245.70,19336417,TriTrypDB,,
TcCLB.508247.130,19336417,TriTrypDB,,
TcCLB.508247.50,19336417,TriTrypDB,,
TcCLB.508247.80,19336417,TriTrypDB,,
TcCLB.508247.90,22039427,TriTrypDB,,
TcCLB.508251.31,19336417,TriTrypDB,,
TcCLB.508251.50,19336417,TriTrypDB,,
TcCLB.508257.104,33168716,TriTrypDB,,
TcCLB.508257.140,15294911,TriTrypDB,,
TcCLB.508257.210,18039372,TriTrypDB,,
TcCLB.508257.230,16164760,TriTrypDB,,
TcCLB.508261.130,19336417,TriTrypDB,,
TcCLB.508261.15,19336417,TriTrypDB,,
TcCLB.508261.50,19336417,TriTrypDB,,
TcCLB.508261.70,19336417,TriTrypDB,,
TcCLB.508305.20,19336417,TriTrypDB,,
TcCLB.508305.40,22039427,TriTrypDB,,
TcCLB.508305.50,19336417,TriTrypDB,,
TcCLB.508319.40,21687672,TriTrypDB,,
TcCLB.508355.100,20382188,TriTrypDB,,
TcCLB.508355.114,30415698,TriTrypDB,,
TcCLB.508355.190,20382188,TriTrypDB,,
TcCLB.508355.70,20382188,TriTrypDB,,
TcCLB.508355.80,22039427,TriTrypDB,,
TcCLB.508365.114,19336417,TriTrypDB,,
TcCLB.508365.160,19336417,TriTrypDB,,
TcCLB.508365.190,22039427,TriTrypDB,,
TcCLB.508365.200,19336417,TriTrypDB,,
TcCLB.508365.284,19336417,TriTrypDB,,
TcCLB.508365.4,19336417,TriTrypDB,,
TcCLB.508365.40,19336417,TriTrypDB,,
TcCLB.508397.40,19122194,TriTrypDB,,
TcCLB.508409.150,16164760,TriTrypDB,,
TcCLB.508409.160,19945457,TriTrypDB,,
TcCLB.508411.90,17259543,TriTrypDB,,
TcCLB.508413.40,18039372,TriTrypDB,,
TcCLB.508427.20,19336417,TriTrypDB,,
TcCLB.508427.40,19336417,TriTrypDB,,
TcCLB.508429.40,19336417,TriTrypDB,,
TcCLB.508433.10,19336417,TriTrypDB,,
TcCLB.508433.120,19336417,TriTrypDB,,
TcCLB.508433.180,19336417,TriTrypDB,,
TcCLB.508433.220,19336417,TriTrypDB,,
TcCLB.508433.233,19336417,TriTrypDB,,
TcCLB.508433.30,19336417,TriTrypDB,,
TcCLB.508433.40,22039427,TriTrypDB,,
TcCLB.508433.70,22039427,TriTrypDB,,
TcCLB.508433.90,19336417,TriTrypDB,,
TcCLB.508435.10,19336417,TriTrypDB,,
TcCLB.508435.30,19336417,TriTrypDB,,
TcCLB.508435.40,19336417,TriTrypDB,,
TcCLB.508435.70,19336417,TriTrypDB,,
TcCLB.508441.30,16164760,TriTrypDB,,
TcCLB.508445.30,16164760,TriTrypDB,,
TcCLB.508455.20,22039427,TriTrypDB,,
TcCLB.508457.20,30506377,TriTrypDB,,
TcCLB.508457.30,19961881,TriTrypDB,,
TcCLB.508461.230,16164760,TriTrypDB,,
TcCLB.508461.280,16164760,TriTrypDB,,
TcCLB.508461.290,21764780,TriTrypDB,,
TcCLB.508461.310,12117493,TriTrypDB,,
TcCLB.508461.340,33168716,TriTrypDB,,
TcCLB.508461.400,21354216,TriTrypDB,,
TcCLB.508479.280,30506377,TriTrypDB,,
TcCLB.508479.310,33168716,TriTrypDB,,
TcCLB.508493.110,19336417,TriTrypDB,,
TcCLB.508493.20,19336417,TriTrypDB,,
TcCLB.508493.50,19336417,TriTrypDB,,
TcCLB.508495.100,22039427,TriTrypDB,,
TcCLB.508495.150,19336417,TriTrypDB,,
TcCLB.508495.210,19336417,TriTrypDB,,
TcCLB.508495.80,19336417,TriTrypDB,,
TcCLB.508495.9,19336417,TriTrypDB,,
TcCLB.508499.20,19336417,TriTrypDB,,
TcCLB.508499.30,19336417,TriTrypDB,,
TcCLB.508501.280,33168716,TriTrypDB,,
TcCLB.508501.80,19336417,TriTrypDB,,
TcCLB.508503.60,16164760,TriTrypDB,,
TcCLB.508521.100,22039427,TriTrypDB,,
TcCLB.508521.20,22039427,TriTrypDB,,
TcCLB.508521.70,19336417,TriTrypDB,,
TcCLB.508523.30,22039427,TriTrypDB,,
TcCLB.508523.50,22039427,TriTrypDB,,
TcCLB.508523.80,25724722,TriTrypDB,,
TcCLB.508543.20,16164760,TriTrypDB,,
TcCLB.508543.60,18039372,TriTrypDB,,
TcCLB.508547.40,33168716,TriTrypDB,,
TcCLB.508593.10,22039427,TriTrypDB,,
TcCLB.508593.20,22039427,TriTrypDB,,
TcCLB.508601.50,18534909,TriTrypDB,,
TcCLB.508601.90,20097201,TriTrypDB,,
TcCLB.508613.74,19336417,TriTrypDB,,
TcCLB.508621.10,16164760,TriTrypDB,,
TcCLB.508629.120,19336417,TriTrypDB,,
TcCLB.508637.10,22039427,TriTrypDB,,
TcCLB.508637.160,18039372,TriTrypDB,,
TcCLB.508637.90,16037487,TriTrypDB,,
TcCLB.508645.40,30251664,TriTrypDB,,
TcCLB.508649.10,14711591,TriTrypDB,,
TcCLB.508661.60,12958211,TriTrypDB,,
TcCLB.508677.40,22039427,TriTrypDB,,
TcCLB.508689.50,12958211,TriTrypDB,,
TcCLB.508689.50,20382188,TriTrypDB,,
TcCLB.508693.20,15478803,TriTrypDB,,
TcCLB.508695.20,20382188,TriTrypDB,,
TcCLB.508707.170,20126266,TriTrypDB,,
TcCLB.508707.20,15220340,TriTrypDB,,
TcCLB.508707.200,18534579,TriTrypDB,,
TcCLB.508711.30,18534909,TriTrypDB,,
TcCLB.508713.20,19240117,TriTrypDB,,
TcCLB.508735.30,19336417,TriTrypDB,,
TcCLB.508737.10,20957201,TriTrypDB,,
TcCLB.508737.170,30415698,TriTrypDB,,
TcCLB.508741.100,33168716,TriTrypDB,,
TcCLB.508741.170,18364711,TriTrypDB,,
TcCLB.508741.320,16164760,TriTrypDB,,
TcCLB.508741.440,20957201,TriTrypDB,,
TcCLB.508743.10,20957201,TriTrypDB,,
TcCLB.508799.150,30251664,TriTrypDB,,
TcCLB.508799.270,19444208,TriTrypDB,,
TcCLB.508799.280,19444208,TriTrypDB,,
TcCLB.508801.10,19444208,TriTrypDB,,
TcCLB.508815.170,16164760,TriTrypDB,,
TcCLB.508815.60,33168716,TriTrypDB,,
TcCLB.508817.80,16164760,TriTrypDB,,
TcCLB.508823.70,20497506,TriTrypDB,,
TcCLB.508851.100,33168716,TriTrypDB,,
TcCLB.508853.10,19336417,TriTrypDB,,
TcCLB.508853.20,22039427,TriTrypDB,,
TcCLB.508857.150,30378479,TriTrypDB,,
TcCLB.508857.30,22039427,TriTrypDB,,
TcCLB.508869.20,19336417,TriTrypDB,,
TcCLB.508869.59,19336417,TriTrypDB,,
TcCLB.508871.10,22039427,TriTrypDB,,
TcCLB.508871.110,22039427,TriTrypDB,,
TcCLB.508871.150,19336417,TriTrypDB,,
TcCLB.508871.170,22039427,TriTrypDB,,
TcCLB.508871.40,19336417,TriTrypDB,,
TcCLB.508871.60,19336417,TriTrypDB,,
TcCLB.508873.10,19336417,TriTrypDB,,
TcCLB.508873.103,19336417,TriTrypDB,,
TcCLB.508873.160,19336417,TriTrypDB,,
TcCLB.508873.210,19336417,TriTrypDB,,
TcCLB.508873.250,19336417,TriTrypDB,,
TcCLB.508873.280,19336417,TriTrypDB,,
TcCLB.508873.30,19336417,TriTrypDB,,
TcCLB.508873.330,22039427,TriTrypDB,,
TcCLB.508873.344,19336417,TriTrypDB,,
TcCLB.508873.390,22039427,TriTrypDB,,
TcCLB.508873.450,19336417,TriTrypDB,,
TcCLB.508873.460,19336417,TriTrypDB,,
TcCLB.508873.510,19336417,TriTrypDB,,
TcCLB.508873.580,19336417,TriTrypDB,,
TcCLB.508873.60,22039427,TriTrypDB,,
TcCLB.508873.70,19336417,TriTrypDB,,
TcCLB.508875.20,19336417,TriTrypDB,,
TcCLB.508879.170,22396527,TriTrypDB,,
TcCLB.508883.10,19336417,TriTrypDB,,
TcCLB.508883.39,19336417,TriTrypDB,,
TcCLB.508885.5,19336417,TriTrypDB,,
TcCLB.508887.24,19336417,TriTrypDB,,
TcCLB.508889.4,16020724,TriTrypDB,,
TcCLB.508891.10,20382188,TriTrypDB,,
TcCLB.508897.110,7540135,TriTrypDB,,
TcCLB.508901.10,33168716,TriTrypDB,,
TcCLB.508909.190,33168716,TriTrypDB,,
TcCLB.508909.330,16164760,TriTrypDB,,
TcCLB.508909.90,16164760,TriTrypDB,,
TcCLB.508913.25,22039427,TriTrypDB,,
TcCLB.508917.10,16164760,TriTrypDB,,
TcCLB.508919.70,16164760,TriTrypDB,,
TcCLB.508963.30,22039427,TriTrypDB,,
TcCLB.508965.50,18039372,TriTrypDB,,
TcCLB.508979.15,19336417,TriTrypDB,,
TcCLB.508979.50,22039427,TriTrypDB,,
TcCLB.508979.60,19336417,TriTrypDB,,
TcCLB.508983.10,19336417,TriTrypDB,,
TcCLB.508985.10,19336417,TriTrypDB,,
TcCLB.508999.127,19336417,TriTrypDB,,
TcCLB.508999.150,19336417,TriTrypDB,,
TcCLB.508999.70,19336417,TriTrypDB,,
TcCLB.508999.80,19336417,TriTrypDB,,
TcCLB.509023.130,21829589,TriTrypDB,,
TcCLB.509027.60,16164760,TriTrypDB,,
TcCLB.509027.70,16164760,TriTrypDB,,
TcCLB.509029.10,18039372,TriTrypDB,,
TcCLB.509029.90,18039372,TriTrypDB,,
TcCLB.509033.60,33168716,TriTrypDB,,
TcCLB.509047.110,10477173,TriTrypDB,,
TcCLB.509053.100,16164760,TriTrypDB,,
TcCLB.509053.130,33168716,TriTrypDB,,
TcCLB.509053.140,19122194,TriTrypDB,,
TcCLB.509065.180,16164760,TriTrypDB,,
TcCLB.509065.20,16164760,TriTrypDB,,
TcCLB.509105.120,16164760,TriTrypDB,,
TcCLB.509113.10,19336417,TriTrypDB,,
TcCLB.509115.20,22039427,TriTrypDB,,
TcCLB.509115.30,19336417,TriTrypDB,,
TcCLB.509117.19,16164760,TriTrypDB,,
TcCLB.509161.50,33168716,TriTrypDB,,
TcCLB.509163.70,16164760,TriTrypDB,,
TcCLB.509179.100,17627608,TriTrypDB,,
TcCLB.509207.130,20580912,TriTrypDB,,
TcCLB.509211.30,18039372,TriTrypDB,,
TcCLB.509213.140,22396527,TriTrypDB,,
TcCLB.509213.160,16164760,TriTrypDB,,
TcCLB.509213.170,32428081,TriTrypDB,,
TcCLB.509217.40,22039427,TriTrypDB,,
TcCLB.509217.90,19336417,TriTrypDB,,
TcCLB.509227.20,19336417,TriTrypDB,,
TcCLB.509251.20,22039427,TriTrypDB,,
TcCLB.509251.70,19336417,TriTrypDB,,
TcCLB.509251.80,22039427,TriTrypDB,,
TcCLB.509251.9,19336417,TriTrypDB,,
TcCLB.509253.30,18364711,TriTrypDB,,
TcCLB.509257.10,22039427,TriTrypDB,,
TcCLB.509259.30,19336417,TriTrypDB,,
TcCLB.509287.110,19336417,TriTrypDB,,
TcCLB.509287.20,16164760,TriTrypDB,,
TcCLB.509287.230,22039427,TriTrypDB,,
TcCLB.509287.50,21185333,TriTrypDB,,
TcCLB.509287.80,22039427,TriTrypDB,,
TcCLB.509289.39,16914442,TriTrypDB,,
TcCLB.509317.80,19122194,TriTrypDB,,
TcCLB.509319.50,33168716,TriTrypDB,,
TcCLB.509321.10,18039372,TriTrypDB,,
TcCLB.509333.10,22039427,TriTrypDB,,
TcCLB.509353.10,21264253,TriTrypDB,,
TcCLB.509353.20,23221899,TriTrypDB,,
TcCLB.509387.10,22039427,TriTrypDB,,
TcCLB.509395.20,20382188,TriTrypDB,,
TcCLB.509399.120,18039372,TriTrypDB,,
TcCLB.509399.160,18442996,TriTrypDB,,
TcCLB.509409.10,16164760,TriTrypDB,,
TcCLB.509437.160,22039427,TriTrypDB,,
TcCLB.509463.30,20382188,TriTrypDB,,
TcCLB.509493.100,19336417,TriTrypDB,,
TcCLB.509495.30,22039427,TriTrypDB,,
TcCLB.509525.10,19336417,TriTrypDB,,
TcCLB.509525.160,19336417,TriTrypDB,,
TcCLB.509525.230,19336417,TriTrypDB,,
TcCLB.509525.240,19336417,TriTrypDB,,
TcCLB.509525.360,19336417,TriTrypDB,,
TcCLB.509525.390,19336417,TriTrypDB,,
TcCLB.509525.410,19336417,TriTrypDB,,
TcCLB.509525.432,19336417,TriTrypDB,,
TcCLB.509525.94,19336417,TriTrypDB,,
TcCLB.509527.120,22039427,TriTrypDB,,
TcCLB.509527.154,19336417,TriTrypDB,,
TcCLB.509527.80,19336417,TriTrypDB,,
TcCLB.509539.30,20382188,TriTrypDB,,
TcCLB.509539.40,31795916,TriTrypDB,,
TcCLB.509545.10,19336417,TriTrypDB,,
TcCLB.509545.50,19336417,TriTrypDB,,
TcCLB.509545.79,19336417,TriTrypDB,,
TcCLB.509547.40,19336417,TriTrypDB,,
TcCLB.509553.50,19779567,TriTrypDB,,
TcCLB.509571.10,33168716,TriTrypDB,,
TcCLB.509601.59,20979346,TriTrypDB,,
TcCLB.509601.90,18364711,TriTrypDB,,
TcCLB.509607.50,16164760,TriTrypDB,,
TcCLB.509607.70,16164760,TriTrypDB,,
TcCLB.509611.150,30415698,TriTrypDB,,
TcCLB.509611.20,17418434,TriTrypDB,,
TcCLB.509627.40,19122194,TriTrypDB,,
TcCLB.509629.10,22039427,TriTrypDB,,
TcCLB.509637.36,26565791,TriTrypDB,,
TcCLB.509639.10,26565791,TriTrypDB,,
TcCLB.509653.10,19336417,TriTrypDB,,
TcCLB.509657.30,19336417,TriTrypDB,,
TcCLB.509657.50,19336417,TriTrypDB,,
TcCLB.509663.50,22039427,TriTrypDB,,
TcCLB.509665.20,19336417,TriTrypDB,,
TcCLB.509665.30,22039427,TriTrypDB,,
TcCLB.509683.110,30251664,TriTrypDB,,
TcCLB.509693.70,7969265,TriTrypDB,,
TcCLB.509693.90,16164760,TriTrypDB,,
TcCLB.509695.190,11254958,TriTrypDB,,
TcCLB.509713.10,19444208,TriTrypDB,,
TcCLB.509713.20,19444208,TriTrypDB,,
TcCLB.509719.50,16164760,TriTrypDB,,
TcCLB.509745.60,16091631,TriTrypDB,,
TcCLB.509745.60,16416120,TriTrypDB,,
TcCLB.509747.110,24747213,TriTrypDB,,
TcCLB.509747.30,33168716,TriTrypDB,,
TcCLB.509751.28,19336417,TriTrypDB,,
TcCLB.509753.100,19336417,TriTrypDB,,
TcCLB.509753.140,19336417,TriTrypDB,,
TcCLB.509753.194,19336417,TriTrypDB,,
TcCLB.509753.210,19336417,TriTrypDB,,
TcCLB.509753.250,19336417,TriTrypDB,,
TcCLB.509753.310,19336417,TriTrypDB,,
TcCLB.509753.60,19336417,TriTrypDB,,
TcCLB.509753.70,19336417,TriTrypDB,,
TcCLB.509755.10,22039427,TriTrypDB,,
TcCLB.509755.40,19336417,TriTrypDB,,
TcCLB.509755.50,22039427,TriTrypDB,,
TcCLB.509771.10,22039427,TriTrypDB,,
TcCLB.509789.10,16164760,TriTrypDB,,
TcCLB.509791.120,19497120,TriTrypDB,,
TcCLB.509793.10,19497120,TriTrypDB,,
TcCLB.509793.40,19497120,TriTrypDB,,
TcCLB.509799.70,16766053,TriTrypDB,,
TcCLB.509867.20,19336417,TriTrypDB,,
TcCLB.509867.60,19336417,TriTrypDB,,
TcCLB.509867.70,22039427,TriTrypDB,,
TcCLB.509875.120,22039427,TriTrypDB,,
TcCLB.509875.80,22039427,TriTrypDB,,
TcCLB.509897.110,22039427,TriTrypDB,,
TcCLB.509897.124,19336417,TriTrypDB,,
TcCLB.509897.140,22039427,TriTrypDB,,
TcCLB.509897.150,19336417,TriTrypDB,,
TcCLB.509897.170,19336417,TriTrypDB,,
TcCLB.509897.20,22039427,TriTrypDB,,
TcCLB.509897.200,22039427,TriTrypDB,,
TcCLB.509897.210,19336417,TriTrypDB,,
TcCLB.509897.270,22039427,TriTrypDB,,
TcCLB.509897.279,19336417,TriTrypDB,,
TcCLB.509897.30,19336417,TriTrypDB,,
TcCLB.509897.70,22039427,TriTrypDB,,
TcCLB.509897.80,19336417,TriTrypDB,,
TcCLB.509899.100,22039427,TriTrypDB,,
TcCLB.509899.50,19336417,TriTrypDB,,
TcCLB.509931.20,22039427,TriTrypDB,,
TcCLB.509937.130,16164760,TriTrypDB,,
TcCLB.509937.220,16164760,TriTrypDB,,
TcCLB.509937.30,20382188,TriTrypDB,,
TcCLB.509937.39,18039372,TriTrypDB,,
TcCLB.509941.120,16164760,TriTrypDB,,
TcCLB.509969.31,19336417,TriTrypDB,,
TcCLB.509971.44,19336417,TriTrypDB,,
TcCLB.509989.10,20382188,TriTrypDB,,
TcCLB.509991.29,20614016,TriTrypDB,,
TcCLB.509997.20,20838923,TriTrypDB,,
TcCLB.509999.110,16164760,TriTrypDB,,
TcCLB.510003.30,20382188,TriTrypDB,,
TcCLB.510033.14,19336417,TriTrypDB,,
TcCLB.510033.30,22039427,TriTrypDB,,
TcCLB.510037.10,19336417,TriTrypDB,,
TcCLB.510039.30,19336417,TriTrypDB,,
TcCLB.510045.30,16164760,TriTrypDB,,
TcCLB.510047.100,19336417,TriTrypDB,,
TcCLB.510047.120,19336417,TriTrypDB,,
TcCLB.510047.60,19336417,TriTrypDB,,
TcCLB.510047.80,22039427,TriTrypDB,,
TcCLB.510069.20,19444208,TriTrypDB,,
TcCLB.510097.10,22039427,TriTrypDB,,
TcCLB.510099.90,18039372,TriTrypDB,,
TcCLB.510121.130,16164760,TriTrypDB,,
TcCLB.510121.150,16164760,TriTrypDB,,
TcCLB.510121.190,33168716,TriTrypDB,,
TcCLB.510129.11,26565791,TriTrypDB,,
TcCLB.510129.20,26565791,TriTrypDB,,
TcCLB.510129.30,26565791,TriTrypDB,,
TcCLB.510155.160,16164760,TriTrypDB,,
TcCLB.510187.100,17904661,TriTrypDB,,
TcCLB.510187.234,21514274,TriTrypDB,,
TcCLB.510187.330,30506377,TriTrypDB,,
TcCLB.510187.340,31795916,TriTrypDB,,
TcCLB.510187.400,18039372,TriTrypDB,,
TcCLB.510187.404,20382188,TriTrypDB,,
TcCLB.510187.430,32373549,TriTrypDB,,
TcCLB.510187.480,22676716,TriTrypDB,,
TcCLB.510193.10,19336417,TriTrypDB,,
TcCLB.510197.130,22039427,TriTrypDB,,
TcCLB.510197.160,19336417,TriTrypDB,,
TcCLB.510197.180,22039427,TriTrypDB,,
TcCLB.510197.190,19336417,TriTrypDB,,
TcCLB.510197.20,19336417,TriTrypDB,,
TcCLB.510197.220,19336417,TriTrypDB,,
TcCLB.510197.30,22039427,TriTrypDB,,
TcCLB.510199.30,19336417,TriTrypDB,,
TcCLB.510201.10,22039427,TriTrypDB,,
TcCLB.510201.20,19336417,TriTrypDB,,
TcCLB.510201.5,19336417,TriTrypDB,,
TcCLB.510203.34,19336417,TriTrypDB,,
TcCLB.510219.5,19336417,TriTrypDB,,
TcCLB.510221.30,33168716,TriTrypDB,,
TcCLB.510225.20,18039372,TriTrypDB,,
TcCLB.510237.120,19336417,TriTrypDB,,
TcCLB.510237.40,19336417,TriTrypDB,,
TcCLB.510237.70,19336417,TriTrypDB,,
TcCLB.510237.80,22039427,TriTrypDB,,
TcCLB.510239.40,19336417,TriTrypDB,,
TcCLB.510239.70,19336417,TriTrypDB,,
TcCLB.510239.80,22039427,TriTrypDB,,
TcCLB.510265.70,18039372,TriTrypDB,,
TcCLB.510299.50,20382188,TriTrypDB,,
TcCLB.510301.80,30956813,TriTrypDB,,
TcCLB.510303.250,18039372,TriTrypDB,,
TcCLB.510329.130,12972544,TriTrypDB,,
TcCLB.510329.200,20382188,TriTrypDB,,
TcCLB.510329.210,16164760,TriTrypDB,,
TcCLB.510329.70,16164760,TriTrypDB,,
TcCLB.510331.10,22039427,TriTrypDB,,
TcCLB.510355.41,19336417,TriTrypDB,,
TcCLB.510359.130,30378479,TriTrypDB,,
TcCLB.510359.380,19336417,TriTrypDB,,
TcCLB.510359.460,19336417,TriTrypDB,,
TcCLB.510359.480,19336417,TriTrypDB,,
TcCLB.510359.520,19336417,TriTrypDB,,
TcCLB.510359.530,22039427,TriTrypDB,,
TcCLB.510359.550,19336417,TriTrypDB,,
TcCLB.510359.570,19336417,TriTrypDB,,
TcCLB.510359.600,19336417,TriTrypDB,,
TcCLB.510359.610,22039427,TriTrypDB,,
TcCLB.510359.650,19336417,TriTrypDB,,
TcCLB.510359.680,19336417,TriTrypDB,,
TcCLB.510359.690,19336417,TriTrypDB,,
TcCLB.510361.10,22039427,TriTrypDB,,
TcCLB.510361.110,19336417,TriTrypDB,,
TcCLB.510361.190,19336417,TriTrypDB,,
TcCLB.510361.209,19336417,TriTrypDB,,
TcCLB.510361.240,19336417,TriTrypDB,,
TcCLB.510361.260,19336417,TriTrypDB,,
TcCLB.510361.30,19336417,TriTrypDB,,
TcCLB.510361.50,19336417,TriTrypDB,,
TcCLB.510361.80,22039427,TriTrypDB,,
TcCLB.510363.160,19336417,TriTrypDB,,
TcCLB.510363.220,19336417,TriTrypDB,,
TcCLB.510363.250,22039427,TriTrypDB,,
TcCLB.510363.260,19336417,TriTrypDB,,
TcCLB.510363.280,19336417,TriTrypDB,,
TcCLB.510363.320,19336417,TriTrypDB,,
TcCLB.510363.70,19336417,TriTrypDB,,
TcCLB.510363.80,19336417,TriTrypDB,,
TcCLB.510387.40,19336417,TriTrypDB,,
TcCLB.510391.20,19336417,TriTrypDB,,
TcCLB.510391.50,19336417,TriTrypDB,,
TcCLB.510417.20,19336417,TriTrypDB,,
TcCLB.510417.40,19336417,TriTrypDB,,
TcCLB.510419.11,19336417,TriTrypDB,,
TcCLB.510419.20,22039427,TriTrypDB,,
TcCLB.510421.150,16164760,TriTrypDB,,
TcCLB.510421.240,20382188,TriTrypDB,,
TcCLB.510433.20,30870417,TriTrypDB,,
TcCLB.510435.40,20382188,TriTrypDB,,
TcCLB.510483.120,19336417,TriTrypDB,,
TcCLB.510483.154,19336417,TriTrypDB,,
TcCLB.510483.180,19336417,TriTrypDB,,
TcCLB.510483.20,19336417,TriTrypDB,,
TcCLB.510483.220,19336417,TriTrypDB,,
TcCLB.510483.230,19336417,TriTrypDB,,
TcCLB.510483.240,19336417,TriTrypDB,,
TcCLB.510483.310,19336417,TriTrypDB,,
TcCLB.510483.360,22039427,TriTrypDB,,
TcCLB.510483.60,22039427,TriTrypDB,,
TcCLB.510483.70,19336417,TriTrypDB,,
TcCLB.510487.50,19336417,TriTrypDB,,
TcCLB.510487.79,19336417,TriTrypDB,,
TcCLB.510489.20,19336417,TriTrypDB,,
TcCLB.510489.36,19336417,TriTrypDB,,
TcCLB.510489.5,19336417,TriTrypDB,,
TcCLB.510519.40,16164760,TriTrypDB,,
TcCLB.510519.70,18951088,TriTrypDB,,
TcCLB.510571.30,12810043,TriTrypDB,,
TcCLB.510571.39,12810043,TriTrypDB,,
TcCLB.510573.10,12810043,TriTrypDB,,
TcCLB.510585.10,19336417,TriTrypDB,,
TcCLB.510587.20,19336417,TriTrypDB,,
TcCLB.510623.20,19336417,TriTrypDB,,
TcCLB.510623.39,19336417,TriTrypDB,,
TcCLB.510623.50,19336417,TriTrypDB,,
TcCLB.510625.109,19336417,TriTrypDB,,
TcCLB.510625.150,19336417,TriTrypDB,,
TcCLB.510625.19,19336417,TriTrypDB,,
TcCLB.510625.190,19336417,TriTrypDB,,
TcCLB.510625.30,19336417,TriTrypDB,,
TcCLB.510625.40,22039427,TriTrypDB,,
TcCLB.510625.54,19336417,TriTrypDB,,
TcCLB.510625.88,19336417,TriTrypDB,,
TcCLB.510627.110,19336417,TriTrypDB,,
TcCLB.510627.128,19336417,TriTrypDB,,
TcCLB.510627.150,19336417,TriTrypDB,,
TcCLB.510627.190,19336417,TriTrypDB,,
TcCLB.510627.60,19336417,TriTrypDB,,
TcCLB.510627.80,19336417,TriTrypDB,,
TcCLB.510629.10,19336417,TriTrypDB,,
TcCLB.510629.150,19336417,TriTrypDB,,
