pmid,gene_id,paper_available,alias_in_text,Summary,generatePDs,verifyPDs
20838601,Tb11.NT.122,True,False,False,False,False
20838601,Tb8.NT.9,True,False,False,False,False
20838601,Tb8.NT.8,True,False,False,False,False
20838601,Tb3.NT.21,True,False,False,False,False
20838601,Tb5.NT.81,True,False,False,False,False
20838601,Tb7.NT.17,True,False,False,False,False
20838601,Tb3.NT.36,True,False,False,False,False
20838601,Tb11.NT.192,True,False,False,False,False
20838601,Tb1.NT.24,True,False,False,False,False
20838601,Tb11.NT.176,True,False,False,False,False
20838601,Tb6.NT.66,True,False,False,False,False
20838601,Tb2.NT.3,True,False,False,False,False
20838601,Tb10.NT.168,True,False,False,False,False
20838601,Tb2.NT.1,True,False,False,False,False
20838601,Tb10.NT.95,True,False,False,False,False
20838601,Tb2.NT.51,True,False,False,False,False
20838601,Tb8.NT.138,True,False,False,False,False
20838601,Tb10.NT.22,True,False,False,False,False
20838601,Tb11.NT.27,True,False,False,False,False
20838601,Tb11.NT.146,True,False,False,False,False
20838601,Tb8.NT.129,True,False,False,False,False
20838601,Tb5.NT.46,True,False,False,False,False
20838601,Tb4.NT.45,True,False,False,False,False
20838601,Tb11.NT.158,True,False,False,False,False
20838601,Tb11.NT.54,True,False,False,False,False
20838601,Tb11.NT.208,True,False,False,False,False
20838601,Tb10.NT.148,True,False,False,False,False
20838601,Tb11.NT.1,True,False,False,False,False
20838601,Tb10.NT.166,True,False,False,False,False
20838601,Tb11.NT.94,True,False,False,False,False
20838601,Tb2.NT.63,True,False,False,False,False
20838601,Tb11.NT.210,True,False,False,False,False
20838601,Tb1.NT.27,True,False,False,False,False
20838601,Tb2.NT.61,True,False,False,False,False
20838601,Tb7.NT.53,True,False,False,False,False
15840815,Tb927_09_v4.snoRNA.0048,False,False,False,False,False
15840815,Tb927_09_v4.snoRNA.0106,False,False,False,False,False
15840815,Tb927_09_v4.snoRNA.0085,False,False,False,False,False
15840815,Tb927_09_v4.snoRNA.0006,False,False,False,False,False
15840815,Tb927_10_v4.snoRNA.0033:snoRNA,False,False,False,False,False
15840815,Tb927_08_v4.snoRNA.0034,False,False,False,False,False
15840815,Tb927_06_v4.snoRNA.0012,False,False,False,False,False
15840815,Tb927_09_v4.snoRNA.0050,False,False,False,False,False
15840815,Tb927_06_v4.snoRNA.0032,False,False,False,False,False
15840815,Tb927_08_v4.snoRNA.0036,False,False,False,False,False
15840815,Tb927_09_v4.snoRNA.0042,False,False,False,False,False
15840815,Tb927_09_v4.snoRNA.0038,False,False,False,False,False
15840815,Tb927_09_v4.snoRNA.0056,False,False,False,False,False
15840815,Tb927_10_v4.snoRNA.0058:snoRNA,False,False,False,False,False
15840815,Tb927_10_v4.snoRNA.0077:snoRNA,False,False,False,False,False
