pmid,gene_ID,host_db
32098816,PKNH_1438700,PlasmoDB
32098816,PGAL8A_00307000,PlasmoDB
32098816,PGAL8A_00533700,PlasmoDB
32098816,PocGH01_13024800,PlasmoDB
32098816,PocGH01_14045300,PlasmoDB
32098816,PRCDC_1218400,PlasmoDB
32098816,PRCDC_1434800,PlasmoDB
32098816,PmUG01_13024800,PlasmoDB
32098816,PmUG01_14053900,PlasmoDB
32098816,PRELSG_1315600,PlasmoDB
32098816,PRELSG_1435200,PlasmoDB
32098816,PVP01_1314000,PlasmoDB
32098816,PVP01_1437900,PlasmoDB
32098816,PY17X_1010900,PlasmoDB
32098816,PY17X_1437100,PlasmoDB
32098818,PCHAS_0905900,PlasmoDB
32098818,PF3D7_1108600,PlasmoDB
32098818,PBANKA_0938400,PlasmoDB
32098818,PKNH_0906200,PlasmoDB
32098818,PGAL8A_00335900,PlasmoDB
32098818,PocGH01_09015300,PlasmoDB
32098818,PRCDC_1107100,PlasmoDB
32098818,PmUG01_09018200,PlasmoDB
32098818,PRELSG_0905800,PlasmoDB
32098818,PVP01_0909400,PlasmoDB
32098818,PY17X_0940900,PlasmoDB
32111164,PCHAS_1233200,PlasmoDB
32111164,PF3D7_0517800,PlasmoDB
32111164,PBANKA_1232600,PlasmoDB
32111164,PKNH_1015500,PlasmoDB
32111164,PRCDC_0516900,PlasmoDB
32111164,PVP01_1016200,PlasmoDB
32111164,PY17X_1236000,PlasmoDB
32117098,AN1453,FungiDB
32117098,AN4022,FungiDB
32117098,AN4694,FungiDB
32144363,PCHAS_1310000,PlasmoDB
32144363,PCHAS_1460100,PlasmoDB
32144363,PF3D7_0526200,PlasmoDB
32144363,PF3D7_1244600,PlasmoDB
32144363,PF3D7_1442900,PlasmoDB
32144363,PBANKA_1306800,PlasmoDB
32144363,PBANKA_1457800,PlasmoDB
32144363,PKNH_1239400,PlasmoDB
32144363,PKNH_1464300,PlasmoDB
32144363,PGAL8A_00202100,PlasmoDB
32144363,PGAL8A_00465300,PlasmoDB
32144363,PocGH01_12071900,PlasmoDB
32144363,PocGH01_14069200,PlasmoDB
32144363,PRCDC_1244000,PlasmoDB
32144363,PRCDC_1442200,PlasmoDB
32144363,PmUG01_12074100,PlasmoDB
32144363,PmUG01_14077800,PlasmoDB
32144363,PRELSG_1238100,PlasmoDB
32144363,PRELSG_1459700,PlasmoDB
32144363,PVP01_1264100,PlasmoDB
32144363,PVP01_1461700,PlasmoDB
32144363,PY17X_1310600,PlasmoDB
32144363,PY17X_1460400,PlasmoDB
32165544,PCHAS_1118700,PlasmoDB
32165544,PF3D7_0620000,PlasmoDB
32165544,PBANKA_1119200,PlasmoDB
32165544,PKNH_1130300,PlasmoDB
32165544,PKNH_1130900,PlasmoDB
32165544,PRCDC_0618400,PlasmoDB
32165544,PVP01_1129500,PlasmoDB
32165544,PY17X_1120300,PlasmoDB
32179747,PCHAS_0309700,PlasmoDB
32179747,PF3D7_0210600,PlasmoDB
32179747,PBANKA_0307500,PlasmoDB
32179747,PKNH_0410600,PlasmoDB
32179747,PRCDC_0209500,PlasmoDB
32179747,PVP01_0414300,PlasmoDB
32179747,PY17X_0308100,PlasmoDB
32184257,PF3D7_1301700,PlasmoDB
32228600,PocGH01_04023000,PlasmoDB
32266165,PCHAS_1008900,PlasmoDB
32266165,PF3D7_0410600,PlasmoDB
32266165,PBANKA_1008000,PlasmoDB
32266165,PKNH_0308700,PlasmoDB
32266165,PGAL8A_00061200,PlasmoDB
32266165,PocGH01_03018000,PlasmoDB
32266165,PRCDC_0408000,PlasmoDB
32266165,PmUG01_03020600,PlasmoDB
32266165,PRELSG_0307800,PlasmoDB
32266165,PVP01_0309900,PlasmoDB
32266165,PY17X_1009600,PlasmoDB
32266169,PVP01_1435400,PlasmoDB
32273496,PCHAS_1114700,PlasmoDB
32273496,PF3D7_0515500,PlasmoDB
32273496,PBANKA_1115100,PlasmoDB
32273496,PKNH_1017700,PlasmoDB
32273496,PGAL8A_00037000,PlasmoDB
32273496,PocGH01_10026000,PlasmoDB
32273496,PRCDC_0514600,PlasmoDB
32273496,PmUG01_10029100,PlasmoDB
32273496,PRELSG_1016400,PlasmoDB
32273496,PVP01_1018400,PlasmoDB
32273496,PY17X_1116300,PlasmoDB
32284562,PF3D7_0102600,PlasmoDB
32284562,PF3D7_0424700,PlasmoDB
32284562,PF3D7_0500900,PlasmoDB
32284562,PF3D7_0726200,PlasmoDB
32284562,PF3D7_1149300,PlasmoDB
32284562,PF3D7_1200800,PlasmoDB
32284562,PF3D7_1371700,PlasmoDB
32318061,PF3D7_1035900,PlasmoDB
32318061,PRCDC_1035200,PlasmoDB
32343703,PF3D7_1434300,PlasmoDB
32352241,PCHAS_1114800,PlasmoDB
32352241,PF3D7_0515600,PlasmoDB
32352241,PBANKA_1115200,PlasmoDB
32352241,PKNH_1017600,PlasmoDB
32352241,PGAL8A_00037100,PlasmoDB
32352241,PocGH01_10025900,PlasmoDB
32352241,PRCDC_0514700,PlasmoDB
32352241,PmUG01_10029000,PlasmoDB
32352241,PRELSG_1016300,PlasmoDB
32352241,PVP01_1018300,PlasmoDB
32352241,PY17X_1116400,PlasmoDB
32374791,TGME49_217680,ToxoDB
32374791,TGME49_254000,ToxoDB
32374791,TGME49_267740,ToxoDB
32374791,TGME49_268790,ToxoDB
32374791,TGME49_309760,ToxoDB
32374791,TGME49_309930,ToxoDB
32379047,TGME49_292950,ToxoDB
32395856,PY17X_1328100,PlasmoDB
32395856,PY17X_0109900,PlasmoDB
32398313,CNAG_02715,FungiDB
32398313,CNAG_05142,FungiDB
32398313,CNAG_05881,FungiDB
32407410,PY17X_0210400,PlasmoDB
32409604,TGME49_233010,ToxoDB
32409604,TGME49_246950,ToxoDB
32463831,PCHAS_1420700,PlasmoDB
32463831,PBANKA_1418900,PlasmoDB
32463831,PY17X_1420600,PlasmoDB
32471507,PF3D7_0617400,PlasmoDB
32487761,PCHAS_1316700,PlasmoDB
32487761,PF3D7_1449700,PlasmoDB
32487761,PBANKA_1313400,PlasmoDB
32487761,PKNH_1232400,PlasmoDB
32487761,PGAL8A_00208900,PlasmoDB
32487761,PocGH01_12065200,PlasmoDB
32487761,PRCDC_1449000,PlasmoDB
32487761,PmUG01_12067300,PlasmoDB
32487761,PRELSG_1231300,PlasmoDB
32487761,PVP01_1257300,PlasmoDB
32487761,PY17X_1317200,PlasmoDB
32488076,PCHAS_1433600,PlasmoDB
32488076,PBANKA_1431600,PlasmoDB
32488076,PKNH_1435400,PlasmoDB
32488076,PGAL8A_00530500,PlasmoDB
32488076,PocGH01_14042000,PlasmoDB
32488076,PmUG01_14050700,PlasmoDB
32488076,PRELSG_1432000,PlasmoDB
32488076,PVP01_1434700,PlasmoDB
32488076,PY17X_1433900,PlasmoDB
32501284,PCHAS_1115300,PlasmoDB
32501284,PCHAS_1444400,PlasmoDB
32501284,PF3D7_1227600,PlasmoDB
32501284,PBANKA_1115700,PlasmoDB
32501284,PBANKA_1442300,PlasmoDB
32501284,PKNH_1133800,PlasmoDB
32501284,PKNH_1447000,PlasmoDB
32501284,PGAL8A_00128700,PlasmoDB
32501284,PGAL8A_00144900,PlasmoDB
32501284,PocGH01_11040700,PlasmoDB
32501284,PocGH01_14053300,PlasmoDB
32501284,PRCDC_0614900,PlasmoDB
32501284,PRCDC_1226900,PlasmoDB
32501284,PmUG01_11047000,PlasmoDB
32501284,PmUG01_14061900,PlasmoDB
32501284,PRELSG_1131900,PlasmoDB
32501284,PRELSG_1443200,PlasmoDB
32501284,PVP01_1132900,PlasmoDB
32501284,PVP01_1445800,PlasmoDB
32501284,PY17X_1116900,PlasmoDB
32501284,PY17X_1444800,PlasmoDB
32541034,Afu1g02580,FungiDB
32541034,Afu1g02570,FungiDB
32552779,PCHAS_0618500,PlasmoDB
32552779,PCHAS_1021400,PlasmoDB
32552779,PF3D7_0719300,PlasmoDB
32552779,PF3D7_1422800,PlasmoDB
32552779,PBANKA_0616800,PlasmoDB
32552779,PBANKA_1020600,PlasmoDB
32552779,PKNH_0314700,PlasmoDB
32552779,PKNH_1335200,PlasmoDB
32552779,PGAL8A_00082500,PlasmoDB
32552779,PGAL8A_00294600,PlasmoDB
32552779,PocGH01_03023100,PlasmoDB
32552779,PocGH01_13037100,PlasmoDB
32552779,PRCDC_0716500,PlasmoDB
32552779,PRCDC_1422100,PlasmoDB
32552779,PmUG01_03025700,PlasmoDB
32552779,PmUG01_13036200,PlasmoDB
32552779,PRELSG_0204100,PlasmoDB
32552779,PRELSG_1328200,PlasmoDB
32552779,PVP01_0315000,PlasmoDB
32552779,PVP01_1326200,PlasmoDB
32552779,PY17X_0619500,PlasmoDB
32552779,PY17X_1022500,PlasmoDB
32568069,PBANKA_1230200,PlasmoDB
32591529,PF3D7_1206100,PlasmoDB
32591529,PKNH_1305800,PlasmoDB
32591529,PGAL8A_00315900,PlasmoDB
32591529,PocGH01_13016000,PlasmoDB
32591529,PRCDC_1205400,PlasmoDB
32591529,PmUG01_13016100,PlasmoDB
32591529,PRELSG_1304900,PlasmoDB
32591529,PVP01_1305200,PlasmoDB
32601225,PBANKA_0826700,PlasmoDB
32670896,PCHAS_1457700,PlasmoDB
32670896,PF3D7_1242000,PlasmoDB
32670896,PBANKA_1455400,PlasmoDB
32670896,PKNH_1461300,PlasmoDB
32670896,PGAL8A_00462700,PlasmoDB
32670896,PocGH01_14066600,PlasmoDB
32670896,PRCDC_1241400,PlasmoDB
32670896,PRELSG_1457100,PlasmoDB
32670896,PVP01_1459100,PlasmoDB
32670896,PY17X_1457900,PlasmoDB
32670896,PmUG01_14075200,PlasmoDB
32714878,TGME49_231170,ToxoDB
32714878,TGME49_288700,ToxoDB
32714878,TGME49_297800,ToxoDB
32714878,TGME49_306310,ToxoDB
32738587,TGME49_272370,ToxoDB
32759683,TGME49_247230,ToxoDB
32762689,PCHAS_1335000,PlasmoDB
32762689,PF3D7_1467100,PlasmoDB
32762689,PBANKA_1330400,PlasmoDB
32762689,PKNH_1214200,PlasmoDB
32762689,PGAL8A_00226500,PlasmoDB
32762689,PocGH01_12047700,PlasmoDB
32762689,PRCDC_1466300,PlasmoDB
32762689,PmUG01_12049800,PlasmoDB
32762689,PRELSG_1213700,PlasmoDB
32762689,PVP01_1239700,PlasmoDB
32762689,PY17X_1335100,PlasmoDB
32764679,PCHAS_0933800,PlasmoDB
32764679,PCHAS_1322900,PlasmoDB
32764679,PF3D7_0826400,PlasmoDB
32764679,PF3D7_1455900,PlasmoDB
32764679,PBANKA_0704200,PlasmoDB
32764679,PBANKA_1319600,PlasmoDB
32764679,PKNH_1225900,PlasmoDB
32764679,PKNH_1320600,PlasmoDB
32764679,PGAL8A_00119600,PlasmoDB
32764679,PGAL8A_00215200,PlasmoDB
32764679,PocGH01_05014500,PlasmoDB
32764679,PocGH01_12058900,PlasmoDB
32764679,PRCDC_0825700,PlasmoDB
32764679,PRCDC_1455200,PlasmoDB
32764679,PmUG01_05019600,PlasmoDB
32764679,PmUG01_12061000,PlasmoDB
32764679,PRELSG_1225000,PlasmoDB
32764679,PRELSG_1308700,PlasmoDB
32764679,PVP01_0507900,PlasmoDB
32764679,PVP01_1251000,PlasmoDB
32764679,PY17X_0704500,PlasmoDB
32764679,PY17X_1323400,PlasmoDB
32815516,PF3D7_1037100,PlasmoDB
32816370,PCHAS_1123000,PlasmoDB
32816370,PF3D7_0624600,PlasmoDB
32816370,PBANKA_1123500,PlasmoDB
32816370,PKNH_1125600,PlasmoDB
32816370,PGAL8A_00153100,PlasmoDB
32816370,PocGH01_11032700,PlasmoDB
32816370,PRCDC_0623000,PlasmoDB
32816370,PRELSG_1123700,PlasmoDB
32816370,PVP01_1124900,PlasmoDB
32816370,PY17X_1124900,PlasmoDB
32887901,TGME49_259180,ToxoDB
32956401,PBANKA_0304800,PlasmoDB
32968076,TGME49_228110,ToxoDB
32975363,PCHAS_0912800,PlasmoDB
32975363,PBANKA_0931500,PlasmoDB
32975363,PY17X_0933500,PlasmoDB
33024034,PCHAS_1453700,PlasmoDB
33024034,PF3D7_0913500,PlasmoDB
33024034,PF3D7_1236800,PlasmoDB
33024034,PBANKA_1451400,PlasmoDB
33024034,PKNH_1456500,PlasmoDB
33024034,PGAL8A_00458500,PlasmoDB
33024034,PocGH01_14062400,PlasmoDB
33024034,PRCDC_1236000,PlasmoDB
33024034,PmUG01_14071000,PlasmoDB
33024034,PRELSG_1452900,PlasmoDB
33024034,PVP01_1454900,PlasmoDB
33024034,PY17X_1453900,PlasmoDB
33082261,TGME49_204060,ToxoDB
33082261,TGME49_213072,ToxoDB
33082261,TGME49_271060,ToxoDB
33106323,PF3D7_1331600,PlasmoDB
33106323,PBANKA_1346500,PlasmoDB
33124706,PCHAS_1031300,PlasmoDB
33124706,PF3D7_1412100,PlasmoDB
33124706,PBANKA_1030500,PlasmoDB
33124706,PKNH_1346200,PlasmoDB
33124706,PGAL8A_00283700,PlasmoDB
33124706,PocGH01_13047700,PlasmoDB
33124706,PRCDC_1411400,PlasmoDB
33124706,PmUG01_13046300,PlasmoDB
33124706,PRELSG_1339000,PlasmoDB
33124706,PVP01_1336800,PlasmoDB
33124706,PY17X_1032900,PlasmoDB
33145997,PF3D7_0512000,PlasmoDB
33158988,TGME49_273500,ToxoDB
33173004,TGME49_207820,ToxoDB
33214620,PCHAS_1413300,PlasmoDB
33214620,PF3D7_1313000,PlasmoDB
33214620,PKNH_1413600,PlasmoDB
33214620,PGAL8A_00509300,PlasmoDB
33214620,PocGH01_14021100,PlasmoDB
33214620,PRCDC_1312000,PlasmoDB
33214620,PmUG01_14029700,PlasmoDB
33214620,PRELSG_1410900,PlasmoDB
33214620,PVP01_1413900,PlasmoDB
33214620,PY17X_1413200,PlasmoDB
33222390,PBANKA_0305900,PlasmoDB
33287434,PBANKA_0205600,PlasmoDB
33303633,PVP01_1260800,PlasmoDB
33303967,TGME49_207710,ToxoDB
33368818,PF3D7_1408200,PlasmoDB
33368818,PKNH_1350200,PlasmoDB
33368818,PGAL8A_00279800,PlasmoDB
33368818,PocGH01_13051700,PlasmoDB
33368818,PRCDC_1407500,PlasmoDB
33368818,PmUG01_13050300,PlasmoDB
33368818,PRELSG_1342900,PlasmoDB
33368818,PVP01_1340800,PlasmoDB
33372863,PCHAS_1436800,PlasmoDB
33372863,PBANKA_1434800,PlasmoDB
33372863,PKNH_1438800,PlasmoDB
33372863,PGAL8A_00533800,PlasmoDB
33372863,PocGH01_14045400,PlasmoDB
33372863,PRCDC_1218900,PlasmoDB
33372863,PmUG01_14054000,PlasmoDB
33372863,PRELSG_1435300,PlasmoDB
33372863,PVP01_1438000,PlasmoDB
33372863,PY17X_1437200,PlasmoDB
33379267,PVP01_0532400,PlasmoDB
33383579,TGME49_297650,ToxoDB
33436639,PVP01_0904800,PlasmoDB
33479315,PCHAS_1336000,PlasmoDB
33479315,PF3D7_1468100,PlasmoDB
33479315,PBANKA_1331400,PlasmoDB
33479315,PKNH_1213100,PlasmoDB
33479315,PGAL8A_00227500,PlasmoDB
33479315,PocGH01_12046700,PlasmoDB
33479315,PRCDC_1467300,PlasmoDB
33479315,PmUG01_12048800,PlasmoDB
33479315,PRELSG_1212700,PlasmoDB
33479315,PVP01_1238700,PlasmoDB
33479315,PY17X_1336100,PlasmoDB
33480416,PCHAS_0111700,PlasmoDB
33480416,PF3D7_0612800,PlasmoDB
33480416,PBANKA_0111100,PlasmoDB
33480416,PKNH_1137200,PlasmoDB
33480416,PGAL8A_00141300,PlasmoDB
33480416,PocGH01_11044100,PlasmoDB
33480416,PRCDC_0611500,PlasmoDB
33480416,PmUG01_11050400,PlasmoDB
33480416,PRELSG_1135500,PlasmoDB
33480416,PVP01_1136300,PlasmoDB
33480416,PY17X_0112700,PlasmoDB
33495622,PCHAS_1107800,PlasmoDB
33495622,PCHAS_1449600,PlasmoDB
33495622,PF3D7_0508500,PlasmoDB
33495622,PF3D7_1232700,PlasmoDB
33495622,PBANKA_1108100,PlasmoDB
33495622,PBANKA_1447400,PlasmoDB
33495622,PKNH_1025100,PlasmoDB
33495622,PKNH_1452200,PlasmoDB
33495622,PGAL8A_00029600,PlasmoDB
33495622,PGAL8A_00454400,PlasmoDB
33495622,PocGH01_10033000,PlasmoDB
33495622,PocGH01_14058400,PlasmoDB
33495622,PRCDC_0507700,PlasmoDB
33495622,PRCDC_1232000,PlasmoDB
33495622,PmUG01_06016400,PlasmoDB
33495622,PmUG01_14067000,PlasmoDB
33495622,PRELSG_1024000,PlasmoDB
33495622,PRELSG_1448800,PlasmoDB
33495622,PVP01_1025500,PlasmoDB
33495622,PVP01_1450900,PlasmoDB
33495622,PY17X_1109200,PlasmoDB
33495622,PY17X_1449900,PlasmoDB
33495622,TGME49_222660,ToxoDB
33495622,TGME49_248640,ToxoDB
33495622,TGME49_249730,ToxoDB
33495622,TGME49_316730,ToxoDB
33521087,TGME49_266620,ToxoDB
33524071,PCHAS_1121000,PlasmoDB
33524071,PF3D7_0306000,PlasmoDB
33524071,PF3D7_0622600,PlasmoDB
33524071,PF3D7_0933600,PlasmoDB
33524071,PBANKA_1121500,PlasmoDB
33524071,PKNH_1127600,PlasmoDB
33524071,PGAL8A_00151100,PlasmoDB
33524071,PocGH01_11034700,PlasmoDB
33524071,PRCDC_0621000,PlasmoDB
33524071,PmUG01_11041000,PlasmoDB
33524071,PRELSG_1125700,PlasmoDB
33524071,PVP01_1126900,PlasmoDB
33524071,PY17X_1122900,PlasmoDB
33524071,TGME49_201880,ToxoDB
33524071,TGME49_227910,ToxoDB
33536500,PRCDC_1310800,PlasmoDB
33557824,TGME49_209755,ToxoDB
33581138,TGME49_221330,ToxoDB
33581138,TGME49_261850,ToxoDB
33581138,TGME49_297780,ToxoDB
33581138,TGME49_297940,ToxoDB
33593973,PCHAS_0617000,PlasmoDB
33593973,PF3D7_0717600,PlasmoDB
33593973,PBANKA_0615300,PlasmoDB
33593973,PKNH_0312600,PlasmoDB
33593973,PGAL8A_00064700,PlasmoDB
33593973,PocGH01_03021500,PlasmoDB
33593973,PRCDC_0714900,PlasmoDB
33593973,PmUG01_03024100,PlasmoDB
33593973,PRELSG_0311300,PlasmoDB
33593973,PVP01_0313400,PlasmoDB
33593973,PY17X_0618000,PlasmoDB
33593973,TGME49_232150,ToxoDB
33604307,PCHAS_0505200,PlasmoDB
33604307,PF3D7_1020900,PlasmoDB
33604307,PBANKA_0505100,PlasmoDB
33604307,PKNH_0605200,PlasmoDB
33604307,PGAL8A_00480100,PlasmoDB
33604307,PocGH01_06014000,PlasmoDB
33604307,PRCDC_1020300,PlasmoDB
33604307,PmUG01_06012300,PlasmoDB
33604307,PRELSG_0604500,PlasmoDB
33604307,PVP01_0606100,PlasmoDB
33604307,PY17X_0506200,PlasmoDB
33651838,PF3D7_0722700,PlasmoDB
33651838,PF3D7_1012300,PlasmoDB
33651838,PF3D7_1448900,PlasmoDB
33651838,TGME49_202680,ToxoDB
33651838,TGME49_236210,ToxoDB
33705380,PCHAS_0709000,PlasmoDB
33705380,PF3D7_1141300,PlasmoDB
33705380,PBANKA_0907700,PlasmoDB
33705380,PKNH_0939100,PlasmoDB
33705380,PGAL8A_00368800,PlasmoDB
33705380,PocGH01_09047500,PlasmoDB
33705380,PRCDC_1139700,PlasmoDB
33705380,PmUG01_09050400,PlasmoDB
33705380,PRELSG_0938700,PlasmoDB
33705380,PVP01_0942000,PlasmoDB
33705380,PY17X_0909100,PlasmoDB
33705380,TGME49_245710,ToxoDB
33715347,PCHAS_0411400,PlasmoDB
33715347,PF3D7_0312500,PlasmoDB
33715347,PBANKA_0410500,PlasmoDB
33715347,PKNH_0829700,PlasmoDB
33715347,PRCDC_0311800,PlasmoDB
33715347,PVP01_0827700,PlasmoDB
33715347,PY17X_0413000,PlasmoDB
33740894,PCHAS_0924700,PlasmoDB
33740894,PF3D7_1128500,PlasmoDB
33740894,PBANKA_0919700,PlasmoDB
33740894,PKNH_0926600,PlasmoDB
33740894,PGAL8A_00355400,PlasmoDB
33740894,PocGH01_09034900,PlasmoDB
33740894,PRCDC_1127000,PlasmoDB
33740894,PmUG01_09037800,PlasmoDB
33740894,PRELSG_0925700,PlasmoDB
33740894,PVP01_0929300,PlasmoDB
33740894,PY17X_0921800,PlasmoDB
33740894,TGME49_318590,ToxoDB
33747980,PY17X_0507300,PlasmoDB
33747980,PBANKA_0506200,PlasmoDB
33762339,PCHAS_1448300,PlasmoDB
33762339,PF3D7_1231400,PlasmoDB
33762339,PBANKA_1446100,PlasmoDB
33762339,PKNH_1450800,PlasmoDB
33762339,PGAL8A_00453100,PlasmoDB
33762339,PocGH01_14057100,PlasmoDB
33762339,PRCDC_1230700,PlasmoDB
33762339,PmUG01_14065700,PlasmoDB
33762339,PRELSG_1447500,PlasmoDB
33762339,PVP01_1449600,PlasmoDB
33762339,PY17X_1448600,PlasmoDB
33768012,PF3D7_1420600,PlasmoDB
33768012,PKNH_1337400,PlasmoDB
33768012,PGAL8A_00292400,PlasmoDB
33768012,PocGH01_13039200,PlasmoDB
33768012,PRCDC_1419900,PlasmoDB
33768012,PmUG01_13038300,PlasmoDB
33768012,PRELSG_1330400,PlasmoDB
33768012,PVP01_1328300,PlasmoDB
33791240,PCHAS_1460000,PlasmoDB
33791240,PF3D7_0814600,PlasmoDB
33791240,PF3D7_1244500,PlasmoDB
33791240,PBANKA_1457700,PlasmoDB
33791240,PKNH_1463700,PlasmoDB
33791240,PGAL8A_00465200,PlasmoDB
33791240,PocGH01_14069100,PlasmoDB
33791240,PRCDC_1243900,PlasmoDB
33791240,PmUG01_14077700,PlasmoDB
33791240,PRELSG_1459600,PlasmoDB
33791240,PVP01_1461600,PlasmoDB
33791240,PY17X_1460300,PlasmoDB
33791240,PBANKA_1422900,PlasmoDB
33793004,TGME49_299080,ToxoDB
33803212,TGME49_234380,ToxoDB
33839154,PF3D7_1214200,PlasmoDB
33883265,TGME49_220890,ToxoDB
33883265,TGME49_275850,ToxoDB
33883265,TGME49_275860,ToxoDB
33883265,TGME49_308970,ToxoDB
33974939,PCHAS_0507000,PlasmoDB
33974939,PF3D7_1022700,PlasmoDB
33974939,PBANKA_0506900,PlasmoDB
33974939,PKNH_0607000,PlasmoDB
33974939,PGAL8A_00482000,PlasmoDB
33974939,PocGH01_06015800,PlasmoDB
33974939,PRCDC_1022100,PlasmoDB
33974939,PmUG01_10033900,PlasmoDB
33974939,PRELSG_0606400,PlasmoDB
33974939,PVP01_0607900,PlasmoDB
33974939,PY17X_0508000,PlasmoDB
33981864,PCHAS_1312900,PlasmoDB
33981864,PF3D7_1445900,PlasmoDB
33981864,PBANKA_1309700,PlasmoDB
33981864,PKNH_1236300,PlasmoDB
33981864,PGAL8A_00205100,PlasmoDB
33981864,PocGH01_12068900,PlasmoDB
33981864,PRCDC_1445200,PlasmoDB
33981864,PmUG01_12071100,PlasmoDB
33981864,PRELSG_1235100,PlasmoDB
33981864,PVP01_1261100,PlasmoDB
33981864,PY17X_1313500,PlasmoDB
33997710,PCHAS_1323000,PlasmoDB
33997710,PF3D7_1456000,PlasmoDB
33997710,PBANKA_1319700,PlasmoDB
33997710,PKNH_1225800,PlasmoDB
33997710,PGAL8A_00215300,PlasmoDB
33997710,PocGH01_12058800,PlasmoDB
33997710,PRCDC_1455300,PlasmoDB
33997710,PmUG01_12060900,PlasmoDB
33997710,PRELSG_1224900,PlasmoDB
33997710,PVP01_1250900,PlasmoDB
33997710,PY17X_1323500,PlasmoDB
34001876,TGME49_230690,ToxoDB
34031901,PCHAS_1310800,PlasmoDB
34031901,PF3D7_1443700,PlasmoDB
34031901,PBANKA_1307600,PlasmoDB
34031901,PKNH_1238600,PlasmoDB
34031901,PGAL8A_00202900,PlasmoDB
34031901,PocGH01_12071100,PlasmoDB
34031901,PRCDC_1443000,PlasmoDB
34031901,PmUG01_12073300,PlasmoDB
34031901,PRELSG_1237300,PlasmoDB
34031901,PVP01_1263300,PlasmoDB
34043960,TGME49_235140,ToxoDB
34043961,TGME49_223510,ToxoDB
34043961,TGME49_254690,ToxoDB
34043961,TGME49_262490,ToxoDB
34106044,TGME49_310560,ToxoDB
34145271,TGME49_321650,ToxoDB
34145386,PBANKA_1028300,PlasmoDB
34155201,PCHAS_1306700,PlasmoDB
34155201,PF3D7_0109950,PlasmoDB
34155201,PF3D7_0306500,PlasmoDB
34155201,PF3D7_0608400,PlasmoDB
34155201,PF3D7_0722700,PlasmoDB
34155201,PF3D7_0808450,PlasmoDB
34155201,PF3D7_0809250,PlasmoDB
34155201,PF3D7_0817800,PlasmoDB
34155201,PF3D7_0905000,PlasmoDB
34155201,PF3D7_1003100,PlasmoDB
34155201,PF3D7_1025800,PlasmoDB
34155201,PF3D7_1125600,PlasmoDB
34155201,PF3D7_1322800,PlasmoDB
34155201,PF3D7_1326000,PlasmoDB
34155201,PF3D7_1345300,PlasmoDB
34155201,PF3D7_1346600,PlasmoDB
34155201,PF3D7_1439600,PlasmoDB
34155201,PBANKA_1303500,PlasmoDB
34155201,PKNH_1242700,PlasmoDB
34155201,PGAL8A_00198800,PlasmoDB
34155201,PocGH01_12075200,PlasmoDB
34155201,PRCDC_1438900,PlasmoDB
34155201,PmUG01_12077400,PlasmoDB
34155201,PRELSG_1241400,PlasmoDB
34155201,PVP01_1267400,PlasmoDB
34155201,PY17X_1307300,PlasmoDB
34155201,TGME49_288750,ToxoDB
34155201,TGME49_320140,ToxoDB
34263725,TGME49_230230,ToxoDB
34263725,TGME49_201200,ToxoDB
34268135,PF3D7_1143100,PlasmoDB
34301597,PY17X_0809500,PlasmoDB
34301597,PocGH01_08029500,PlasmoDB
34301597,PmUG01_08037100,PlasmoDB
34301597,PRCDC_0318300,PlasmoDB
34301597,PRELSG_0819100,PlasmoDB
34301597,PF3D7_0319000,PlasmoDB
34301597,PVP01_0821200,PlasmoDB
34301597,PBANKA_0806300,PlasmoDB
34301597,PGAL8A_00397300,PlasmoDB
34324585,TGME49_201200,ToxoDB
34324585,TGME49_217350,ToxoDB
34324585,TGME49_226660,ToxoDB
34324585,TGME49_268840,ToxoDB
34324601,PF3D7_1437400,PlasmoDB
34324609,PF3D7_1310700,PlasmoDB
34340555,TGME49_208010,ToxoDB
34340555,TGME49_267530,ToxoDB
34342640,PF3D7_1134300,PlasmoDB
34348113,PCHAS_1126000,PlasmoDB
34348113,PF3D7_0627800,PlasmoDB
34348113,PBANKA_1126500,PlasmoDB
34348113,PKNH_1122000,PlasmoDB
34348113,PGAL8A_00156300,PlasmoDB
34348113,PocGH01_11029500,PlasmoDB
34348113,PRCDC_0626200,PlasmoDB
34348113,PmUG01_11035800,PlasmoDB
34348113,PRELSG_1120500,PlasmoDB
34348113,PVP01_1121700,PlasmoDB
34348113,PY17X_1128000,PlasmoDB
34360597,TGME49_288500,ToxoDB
34365503,PCHAS_0710900,PlasmoDB
34365503,PF3D7_1139300,PlasmoDB
34365503,PBANKA_0909600,PlasmoDB
34365503,PKNH_0937300,PlasmoDB
34365503,PGAL8A_00366800,PlasmoDB
34365503,PocGH01_09045600,PlasmoDB
34365503,PRCDC_1137700,PlasmoDB
34365503,PmUG01_09048500,PlasmoDB
34365503,PRELSG_0936800,PlasmoDB
34365503,PVP01_0940100,PlasmoDB
34380472,PF3D7_1476700,PlasmoDB
34384491,TGME49_243298,ToxoDB
34400833,PCHAS_1360600,PlasmoDB
34400833,PF3D7_1342900,PlasmoDB
34400833,PBANKA_1356000,PlasmoDB
34400833,PKNH_1258500,PlasmoDB
34400833,PGAL8A_00254000,PlasmoDB
34400833,PocGH01_12020200,PlasmoDB
34400833,PRCDC_1341900,PlasmoDB
34400833,PmUG01_12022000,PlasmoDB
34400833,PRELSG_1255000,PlasmoDB
34400833,PVP01_1211900,PlasmoDB
